,day_of_week,hour,state,road_type,junction_type,weather_condition,road_condition,light_condition,speed_kmh,speed_limit_kmh,visibility_m,num_vehicles,driver_age,driver_experience_yrs,vehicle_type,alcohol_involved,seatbelt_worn,num_casualties,accident_severity,speed_excess_kmh,is_night
224,3,22,3,1,3,0,0,1,42.1,60,737.5,4,52.0,3.8,4,0.0,1.0,1.0,0,0.0,1
225,1,14,3,1,0,3,1,2,34.7,100,707.1,1,48.0,2.1,1,0.0,1.0,0.0,0,0.0,0
226,1,22,5,3,0,5,3,1,89.12,50,396.0,3,27.0,10.1,1,0.0,1.0,2.0,1,39.120000000000005,1
227,3,16,3,1,0,0,4,3,38.35,80,629.9,1,35.0,17.5,4,1.0,1.0,0.0,0,0.0,0
228,1,13,4,0,0,0,1,1,110.74,80,251.4,5,43.0,10.1,3,0.0,0.0,3.0,2,30.739999999999995,0
229,1,21,2,0,0,2,0,0,97.4,60,310.2,2,55.0,11.5,5,1.0,1.0,4.0,2,37.400000000000006,1
230,0,2,3,4,0,2,2,1,70.7,60,501.2,1,17.0,13.0,3,0.0,1.0,0.0,0,10.700000000000003,1
231,2,9,3,1,3,0,0,3,14.94,100,810.0,1,35.0,22.5,3,0.0,1.0,0.0,0,0.0,0
232,6,21,0,4,0,3,4,3,47.66,100,739.4,1,37.0,13.3,3,1.0,1.0,2.0,0,0.0,1
233,0,7,4,3,0,2,0,1,92.08,50,262.7,3,30.0,18.1,0,0.0,1.0,1.0,2,42.08,0
234,3,15,3,0,3,2,0,1,70.7,120,497.4,1,44.0,17.4,5,0.0,1.0,0.0,1,0.0,0
235,2,10,3,4,3,1,0,4,99.44,120,178.8,5,26.0,21.4,3,0.0,0.0,7.0,2,0.0,0
236,6,14,5,1,2,2,3,0,42.92,30,774.8,1,44.0,8.6,0,0.0,1.0,0.0,0,12.920000000000002,0
237,5,22,1,3,2,3,4,0,24.26,120,758.9,1,45.0,14.3,2,0.0,1.0,0.0,0,0.0,1
238,6,13,5,1,0,2,2,3,70.7,80,423.0,2,44.0,15.9,4,0.0,1.0,5.0,2,0.0,0
239,0,8,4,1,1,1,4,1,71.8,50,476.9,2,36.0,22.0,5,1.0,1.0,2.0,1,21.799999999999997,0
240,6,8,0,0,0,3,3,1,70.7,80,573.3,2,52.0,12.3,4,0.0,1.0,0.0,1,0.0,0
241,5,0,3,4,1,0,0,1,70.7,50,790.7,3,33.0,14.1,0,0.0,1.0,0.0,0,20.700000000000003,1
242,2,14,3,4,3,4,0,1,70.7,80,501.2,1,32.0,0.0,1,0.0,1.0,0.0,1,0.0,0
243,4,17,3,1,1,2,4,2,80.65,30,499.2,3,34.0,2.4,2,0.0,1.0,1.0,1,50.650000000000006,0
244,6,8,1,4,0,2,1,0,86.64,120,209.3,4,23.0,10.0,2,0.0,0.0,4.0,2,0.0,0
245,4,22,3,2,1,0,0,3,56.44,30,802.1,2,33.0,0.8,3,0.0,1.0,0.0,0,26.439999999999998,1
246,0,19,3,4,2,0,4,4,48.9,50,830.8,1,60.0,6.3,5,0.0,1.0,0.0,0,0.0,0
247,4,10,1,1,2,0,3,0,98.08,60,340.7,2,41.0,17.3,2,0.0,0.0,4.0,2,38.08,0
248,3,16,2,1,0,1,0,3,70.7,80,829.3,2,25.0,10.1,3,0.0,1.0,0.0,0,0.0,0
249,4,17,0,0,3,0,4,4,90.07,120,501.2,6,26.0,12.5,0,0.0,1.0,2.0,2,0.0,0
250,1,23,6,3,0,3,0,2,108.62,30,225.0,6,19.0,14.6,1,1.0,0.0,4.0,2,78.62,1
251,3,15,6,0,0,4,4,1,70.7,50,131.8,4,17.0,10.1,5,1.0,0.0,6.0,2,20.700000000000003,0
252,0,11,4,1,2,2,0,1,61.25,100,501.2,2,42.0,20.0,0,0.0,1.0,0.0,0,0.0,0
253,0,15,0,4,0,2,1,3,89.73,100,570.6,4,37.0,8.6,2,0.0,1.0,2.0,1,0.0,0
254,5,21,5,3,0,2,0,1,110.28,80,129.5,5,45.0,14.1,3,0.0,0.0,4.0,2,30.28,1
255,6,9,3,4,0,5,4,3,114.8,30,142.4,3,50.0,5.0,0,0.0,1.0,5.0,2,84.8,0
256,6,20,3,1,0,0,0,1,68.24,60,474.9,1,56.0,2.7,3,0.0,0.0,2.0,1,8.239999999999995,0
257,6,18,3,3,0,2,0,1,70.7,50,622.1,4,64.0,9.7,2,0.0,1.0,2.0,1,20.700000000000003,0
258,2,7,3,0,0,0,4,1,55.48,60,836.7,1,37.0,0.0,4,0.0,1.0,0.0,0,0.0,0
259,5,6,2,3,0,0,1,3,61.69,50,690.2,3,16.0,10.1,3,1.0,1.0,2.0,1,11.689999999999998,0
260,0,5,6,1,0,1,0,2,93.03,50,198.3,5,29.0,19.3,3,1.0,0.0,5.0,2,43.03,1
261,2,23,1,3,0,0,3,4,88.82,30,213.9,6,37.0,10.0,0,0.0,0.0,2.0,2,58.81999999999999,1
262,5,9,3,1,0,4,1,0,106.5,80,399.8,3,37.0,3.5,1,0.0,1.0,2.0,2,26.5,0
263,1,4,3,3,0,0,4,2,16.53,50,735.2,1,33.0,9.2,3,0.0,0.0,1.0,0,0.0,1
264,2,15,4,4,0,0,0,3,25.85,80,800.5,1,27.0,9.9,3,0.0,1.0,0.0,0,0.0,0
265,6,7,6,3,0,2,3,3,58.87,50,734.8,1,60.0,4.9,5,0.0,1.0,0.0,0,8.869999999999997,0
266,6,3,2,4,1,2,0,1,77.89,80,457.4,1,37.0,13.3,4,0.0,1.0,2.0,1,0.0,1
267,6,1,4,3,3,2,0,1,68.07,50,510.7,3,37.0,0.6,1,0.0,1.0,2.0,1,18.069999999999993,1
268,0,0,4,1,3,0,1,3,98.19,120,218.8,2,42.0,4.2,3,0.0,1.0,1.0,2,0.0,1
269,0,21,5,1,2,5,0,4,51.7,60,501.2,2,42.0,16.1,4,0.0,1.0,1.0,1,0.0,1
270,5,3,5,4,0,1,4,3,58.16,60,639.3,1,43.0,17.3,3,0.0,1.0,2.0,1,0.0,1
271,5,21,4,0,1,1,4,1,104.29,80,224.5,3,27.0,5.1,5,1.0,1.0,3.0,2,24.290000000000006,1
272,4,4,2,0,1,0,0,1,66.29,30,573.9,4,40.0,10.6,5,0.0,1.0,0.0,1,36.290000000000006,1
273,2,9,3,4,1,0,0,1,78.69,80,539.5,4,45.0,9.2,3,0.0,1.0,1.0,1,0.0,0
274,0,14,3,4,3,0,4,1,60.58,100,595.4,1,32.0,14.5,4,0.0,1.0,1.0,1,0.0,0
275,1,19,0,4,0,5,4,1,107.98,80,118.5,6,32.0,0.0,2,0.0,0.0,1.0,2,27.980000000000004,0
276,3,19,4,4,2,2,4,1,70.7,80,788.2,1,39.0,0.0,5,0.0,1.0,1.0,0,0.0,0
277,5,15,0,2,0,0,4,1,74.53,120,433.4,1,29.0,10.1,3,0.0,1.0,0.0,1,0.0,0
278,3,20,0,3,0,1,4,1,70.7,100,377.7,2,31.0,11.9,0,0.0,1.0,1.0,1,0.0,0
279,0,20,3,4,1,0,0,2,75.07,50,203.1,1,43.0,1.1,1,0.0,0.0,5.0,2,25.069999999999993,0
280,1,20,5,3,0,2,3,1,70.7,100,811.7,1,31.0,10.1,2,0.0,1.0,0.0,0,0.0,0
281,5,12,3,4,0,0,2,1,77.79,80,538.4,5,45.0,11.8,0,0.0,0.0,1.0,1,0.0,0
282,4,15,6,4,3,0,3,1,110.97,80,514.7,4,43.0,16.3,0,1.0,1.0,0.0,1,30.97,0
283,6,14,3,2,0,0,3,4,98.93,50,324.1,2,42.0,10.1,3,1.0,1.0,2.0,2,48.93000000000001,0
284,0,9,1,1,0,1,1,4,83.92,50,501.2,2,24.0,3.0,2,1.0,1.0,0.0,1,33.92,0
285,4,11,4,1,0,0,4,3,42.09,50,833.7,1,22.0,14.2,1,1.0,1.0,0.0,0,0.0,0
286,6,15,1,3,1,0,0,1,37.64,50,709.2,1,31.0,10.5,0,0.0,1.0,1.0,0,0.0,0
287,1,9,3,0,1,0,4,1,63.53,80,469.6,3,39.0,18.1,1,0.0,1.0,2.0,1,0.0,0
288,1,6,5,4,3,3,0,1,59.71,60,501.2,3,24.0,14.6,3,0.0,1.0,2.0,1,0.0,0
289,4,8,5,1,0,2,0,2,63.55,50,922.2,4,20.0,6.2,2,0.0,1.0,0.0,0,13.549999999999997,0
290,1,18,3,1,0,1,0,1,63.01,80,392.4,1,53.0,16.4,1,0.0,0.0,0.0,1,0.0,0
291,1,23,2,3,0,1,0,3,112.64,50,305.6,6,65.0,22.1,1,0.0,1.0,3.0,2,62.64,1
292,4,19,2,0,0,0,1,3,70.65,120,618.1,4,49.0,11.8,5,1.0,1.0,2.0,1,0.0,0
293,2,3,3,0,0,1,0,3,104.15,120,322.8,3,42.0,5.4,3,1.0,1.0,5.0,2,0.0,1
294,2,20,6,0,0,0,0,3,80.69,50,501.2,1,40.0,10.1,5,0.0,1.0,1.0,1,30.689999999999998,0
295,1,8,3,4,2,0,0,3,81.04,80,499.6,1,46.0,10.1,5,0.0,1.0,0.0,1,1.0400000000000063,0
296,6,4,6,4,3,1,4,3,94.76,80,420.7,1,29.0,16.1,0,1.0,0.0,7.0,2,14.760000000000005,1
297,0,6,0,1,3,2,0,1,45.71,30,785.7,1,34.0,16.6,3,0.0,1.0,0.0,0,15.71,0
298,2,14,5,0,0,0,4,4,74.66,100,564.4,2,42.0,12.0,0,1.0,0.0,3.0,1,0.0,0
299,0,20,6,3,0,2,0,4,43.12,50,843.8,3,37.0,20.0,1,0.0,1.0,0.0,0,0.0,0
300,2,15,1,4,1,0,2,1,100.77,100,200.7,1,39.0,9.2,1,0.0,1.0,7.0,2,0.769999999999996,0
301,2,9,3,1,0,0,3,3,113.73,100,93.3,1,48.0,10.4,5,0.0,0.0,5.0,2,13.730000000000004,0
302,5,11,3,1,2,2,0,1,117.56,50,418.7,4,59.0,10.1,0,0.0,0.0,7.0,2,67.56,0
303,5,14,2,0,0,0,0,2,81.38,50,574.2,1,49.0,10.4,3,1.0,0.0,0.0,1,31.379999999999995,0
304,3,11,3,1,1,3,0,3,68.82,60,407.1,1,32.0,10.0,1,0.0,1.0,0.0,1,8.819999999999993,0
305,2,16,3,3,0,0,4,1,44.04,50,764.5,1,16.0,8.6,1,0.0,1.0,0.0,0,0.0,0
306,5,11,4,3,3,3,4,1,28.86,80,705.8,1,41.0,16.2,4,0.0,1.0,0.0,0,0.0,0
307,0,8,3,4,0,1,1,3,60.4,100,475.7,1,56.0,11.7,4,0.0,1.0,1.0,1,0.0,0
308,2,15,5,4,0,2,4,1,77.55,60,354.9,3,39.0,17.9,1,0.0,1.0,2.0,1,17.549999999999997,0
309,4,6,4,3,1,4,0,2,84.55,120,312.4,3,24.0,14.4,0,0.0,1.0,6.0,2,0.0,0
310,1,8,2,4,1,2,4,3,21.34,30,725.4,1,23.0,15.5,4,0.0,1.0,0.0,0,0.0,0
311,2,21,4,4,1,0,4,2,121.01,80,501.2,4,62.0,7.5,0,1.0,1.0,4.0,2,41.010000000000005,1
312,4,23,4,2,3,0,4,3,61.32,50,493.4,3,27.0,7.6,2,0.0,0.0,1.0,1,11.32,1
313,6,14,2,4,2,0,0,1,59.95,80,749.3,1,16.0,13.0,2,1.0,1.0,1.0,0,0.0,0
314,2,17,0,0,0,5,0,1,70.7,80,356.5,1,33.0,8.1,0,0.0,0.0,0.0,1,0.0,0
315,4,18,4,4,0,4,3,1,48.63,60,773.2,2,33.0,7.0,0,0.0,1.0,0.0,0,0.0,0
316,2,20,3,3,0,0,0,0,51.47,30,844.9,1,55.0,5.3,2,0.0,1.0,0.0,0,21.47,0
317,1,13,3,2,0,3,3,3,99.1,50,501.2,4,62.0,14.9,3,1.0,0.0,2.0,2,49.099999999999994,0
318,1,13,2,3,1,5,1,0,42.31,120,861.0,1,27.0,10.0,2,0.0,1.0,0.0,0,0.0,0
319,6,0,3,2,0,4,0,3,22.44,60,780.0,2,34.0,6.5,4,0.0,1.0,0.0,0,0.0,1
320,1,7,2,2,0,0,0,3,23.05,80,660.3,2,61.0,6.4,3,0.0,1.0,0.0,0,0.0,0
321,2,19,0,4,2,2,3,1,48.84,80,802.4,2,43.0,11.1,3,1.0,1.0,0.0,0,0.0,0
322,0,8,5,4,0,2,3,1,95.53,120,353.3,4,33.0,5.6,1,0.0,0.0,3.0,2,0.0,0
323,4,7,4,2,1,4,4,0,107.67,80,349.0,3,37.0,5.4,0,1.0,1.0,5.0,2,27.67,0
324,3,15,2,3,1,3,0,2,57.2,50,548.1,1,46.0,23.2,1,0.0,0.0,1.0,1,7.200000000000003,0
325,1,22,3,2,0,4,0,1,63.26,50,557.5,1,25.0,14.5,0,0.0,1.0,0.0,1,13.259999999999998,1
326,5,8,2,0,0,2,0,1,83.54,60,620.2,2,50.0,13.8,5,0.0,1.0,0.0,1,23.540000000000006,0
327,3,4,6,1,0,2,0,4,59.86,80,402.4,2,45.0,13.2,0,0.0,1.0,2.0,1,0.0,1
328,6,22,6,1,1,0,1,2,60.18,120,480.1,1,47.0,10.1,3,0.0,0.0,2.0,1,0.0,1
329,5,8,5,3,0,5,0,1,68.17,30,878.2,1,29.0,7.4,1,0.0,1.0,1.0,0,38.17,0
330,6,8,0,0,3,1,0,3,70.7,50,437.3,1,57.0,13.0,1,0.0,0.0,2.0,1,20.700000000000003,0
331,1,8,6,4,0,0,0,1,118.12,30,376.5,2,45.0,3.3,1,0.0,0.0,4.0,2,88.12,0
332,4,20,0,0,0,2,0,1,56.93,30,658.0,1,37.0,14.9,1,0.0,1.0,0.0,0,26.93,0
333,4,10,2,0,3,5,1,1,60.17,50,531.9,1,34.0,13.0,4,0.0,1.0,2.0,1,10.170000000000002,0
334,5,6,1,0,2,2,4,1,99.5,60,501.2,5,42.0,8.2,3,0.0,1.0,6.0,2,39.5,0
335,2,16,6,4,0,1,3,3,108.93,60,336.9,3,42.0,19.6,0,1.0,1.0,3.0,2,48.93000000000001,0
336,1,15,0,4,0,0,0,3,46.13,80,544.2,6,40.0,11.4,1,0.0,0.0,2.0,1,0.0,0
337,0,20,6,4,3,0,4,0,103.34,30,151.1,2,46.0,13.8,1,0.0,1.0,3.0,2,73.34,0
338,6,17,5,1,2,2,0,4,35.23,100,704.9,1,34.0,8.8,1,0.0,1.0,0.0,0,0.0,0
339,0,4,2,3,0,0,0,1,115.28,50,293.1,1,39.0,18.3,0,0.0,1.0,6.0,2,65.28,1
340,6,8,0,3,0,2,0,3,119.72,80,210.9,4,26.0,5.5,3,0.0,0.0,0.0,2,39.72,0
341,2,7,5,1,0,0,4,1,31.32,120,862.8,1,24.0,16.8,0,0.0,1.0,0.0,0,0.0,0
342,1,20,3,3,3,1,0,1,30.4,80,918.1,1,37.0,16.9,3,0.0,1.0,0.0,0,0.0,0
343,5,20,4,3,2,3,0,0,85.63,60,237.2,2,16.0,13.2,3,0.0,1.0,6.0,2,25.629999999999995,0
344,6,19,2,4,1,0,0,4,70.7,50,391.9,2,54.0,11.1,0,0.0,1.0,1.0,1,20.700000000000003,0
345,0,15,1,1,0,0,2,1,96.75,120,501.2,2,31.0,16.4,1,0.0,0.0,5.0,2,0.0,0
346,5,16,3,1,0,2,0,3,60.73,80,501.2,1,46.0,10.1,3,0.0,1.0,1.0,0,0.0,0
347,3,7,1,1,3,3,4,3,59.27,50,503.9,1,37.0,6.5,0,0.0,1.0,1.0,1,9.270000000000003,0
348,4,15,0,0,0,0,3,1,64.44,80,526.4,1,48.0,10.1,3,0.0,1.0,0.0,1,0.0,0
349,2,6,0,2,0,0,4,1,62.09,100,483.9,4,49.0,12.4,2,0.0,1.0,3.0,1,0.0,0
350,3,17,2,1,3,0,3,1,107.06,80,118.2,1,50.0,7.8,2,1.0,0.0,1.0,2,27.060000000000002,0
351,3,6,0,2,1,1,0,1,42.55,50,501.2,2,16.0,10.2,1,0.0,1.0,0.0,0,0.0,0
352,5,3,2,4,1,0,1,1,44.66,80,535.3,1,20.0,10.0,3,1.0,0.0,1.0,1,0.0,1
353,3,12,0,1,0,0,2,3,50.31,30,801.9,1,62.0,3.1,2,0.0,1.0,0.0,0,20.310000000000002,0
354,5,0,5,3,3,2,4,3,72.09,50,476.4,1,51.0,13.9,3,0.0,0.0,1.0,1,22.090000000000003,1
355,1,21,6,0,0,0,4,1,99.36,50,361.3,4,37.0,21.4,5,1.0,1.0,3.0,2,49.36,1
356,1,12,6,4,2,3,0,4,29.09,50,756.1,2,21.0,5.8,0,0.0,1.0,1.0,0,0.0,0
357,6,18,2,1,0,1,0,1,13.85,50,803.1,1,37.0,19.0,5,0.0,1.0,1.0,0,0.0,0
358,1,16,0,4,3,0,4,2,117.09,80,295.2,1,26.0,20.9,0,0.0,1.0,2.0,2,37.09,0
359,1,3,5,1,3,0,0,3,70.7,80,589.0,2,22.0,2.9,2,0.0,1.0,2.0,1,0.0,1
360,6,12,6,3,3,1,0,3,94.64,100,436.4,2,26.0,16.1,0,0.0,1.0,0.0,1,0.0,0
361,4,18,1,4,0,2,0,4,81.86,100,501.2,4,49.0,16.2,4,0.0,0.0,2.0,2,0.0,0
362,3,8,2,1,3,2,0,2,109.15,60,244.4,2,61.0,12.0,2,1.0,1.0,1.0,2,49.150000000000006,0
363,2,5,2,3,0,0,4,3,61.18,60,414.5,1,44.0,5.8,0,0.0,1.0,1.0,1,1.1799999999999997,1
364,3,19,3,3,0,0,1,4,99.33,100,260.0,5,39.0,3.1,4,0.0,1.0,4.0,2,0.0,0
365,5,21,3,0,0,0,0,3,38.75,120,720.9,2,37.0,6.9,2,1.0,1.0,0.0,0,0.0,1
366,6,17,0,4,3,4,1,4,56.94,100,732.8,3,42.0,7.8,1,0.0,1.0,1.0,0,0.0,0
367,4,18,2,4,0,4,4,2,70.7,50,452.8,3,43.0,13.7,5,0.0,0.0,0.0,1,20.700000000000003,0
368,2,20,1,1,1,1,3,4,60.56,60,317.5,4,46.0,13.2,5,0.0,1.0,1.0,1,0.5600000000000023,0
369,4,17,4,1,3,2,4,0,121.37,50,238.5,2,39.0,10.1,2,1.0,1.0,3.0,2,71.37,0
370,6,4,0,4,0,5,0,1,70.7,80,138.0,1,29.0,10.1,5,0.0,1.0,3.0,2,0.0,1
371,6,8,1,4,0,5,0,3,50.7,60,815.3,2,45.0,7.7,5,1.0,1.0,0.0,0,0.0,0
372,6,18,6,0,0,2,0,3,103.49,80,314.5,2,37.0,7.2,5,0.0,0.0,2.0,2,23.489999999999995,0
373,6,20,2,3,1,0,3,4,70.7,120,198.3,2,27.0,20.4,3,1.0,1.0,3.0,2,0.0,0
374,2,11,2,4,0,0,1,3,58.76,80,902.4,1,21.0,11.3,3,0.0,1.0,2.0,0,0.0,0
375,2,13,2,1,0,2,2,1,38.2,50,674.1,1,37.0,10.1,3,0.0,1.0,1.0,0,0.0,0
376,4,9,3,3,0,1,0,3,96.31,30,229.4,3,16.0,13.0,3,1.0,1.0,5.0,2,66.31,0
377,0,20,0,3,2,2,0,1,56.97,60,757.8,2,21.0,11.1,2,0.0,1.0,0.0,0,0.0,0
378,0,12,4,4,3,0,0,3,70.7,60,69.7,5,33.0,3.0,5,0.0,1.0,2.0,2,10.700000000000003,0
379,6,16,6,4,0,1,0,1,72.88,30,501.2,1,35.0,6.3,1,0.0,1.0,1.0,1,42.879999999999995,0
380,0,17,5,1,1,2,4,1,90.69,30,501.2,3,60.0,0.0,1,0.0,0.0,2.0,1,60.69,0
381,2,12,6,0,0,5,0,4,43.73,30,736.7,1,28.0,11.0,4,0.0,1.0,3.0,0,13.729999999999997,0
382,6,19,5,2,3,1,0,4,106.39,30,220.5,2,44.0,6.0,3,0.0,0.0,5.0,2,76.39,0
383,2,5,6,0,3,0,0,3,107.92,80,228.9,5,38.0,14.6,3,1.0,1.0,2.0,2,27.92,1
384,3,2,2,4,0,5,4,1,97.07,100,87.2,3,39.0,10.3,3,1.0,1.0,5.0,2,0.0,1
385,4,20,6,2,0,3,4,3,88.88,80,277.8,1,44.0,10.1,0,0.0,0.0,7.0,2,8.879999999999995,0
386,1,14,3,1,0,1,1,3,72.79,80,631.3,1,31.0,10.5,5,0.0,1.0,1.0,1,0.0,0
387,0,19,3,4,1,3,1,3,56.79,30,313.5,2,66.0,16.0,4,0.0,0.0,1.0,1,26.79,0
388,1,9,6,2,0,0,4,1,70.0,120,392.9,2,57.0,7.5,1,0.0,1.0,1.0,1,0.0,0
389,4,8,4,2,3,3,4,1,49.88,80,830.9,2,55.0,23.0,1,0.0,0.0,0.0,0,0.0,0
390,5,8,2,0,0,0,1,0,48.02,50,675.3,2,16.0,10.1,5,0.0,1.0,1.0,0,0.0,0
391,3,21,4,3,1,0,4,2,70.34,50,526.3,1,58.0,10.1,5,0.0,1.0,1.0,1,20.340000000000003,1
392,2,9,0,1,0,2,0,1,99.02,80,160.4,2,29.0,16.9,3,0.0,0.0,0.0,2,19.019999999999996,0
393,3,20,5,4,0,1,2,4,117.98,80,285.3,2,41.0,0.0,5,0.0,1.0,3.0,2,37.980000000000004,0
394,6,23,4,0,3,2,4,1,62.63,120,534.6,1,39.0,8.4,4,0.0,1.0,0.0,1,0.0,1
395,4,13,5,3,0,1,0,1,109.49,80,411.7,3,54.0,11.5,5,1.0,1.0,1.0,2,29.489999999999995,0
396,3,6,0,2,3,0,0,3,103.57,60,367.4,4,35.0,16.5,3,1.0,1.0,3.0,2,43.56999999999999,0
397,2,8,5,4,0,5,0,4,101.91,50,191.6,3,40.0,12.1,2,0.0,1.0,2.0,2,51.91,0
398,3,12,0,2,0,0,4,1,92.74,60,233.3,4,45.0,10.1,5,0.0,0.0,5.0,2,32.739999999999995,0
399,0,7,6,2,0,3,0,1,81.0,80,500.9,2,53.0,2.5,3,0.0,0.0,1.0,1,1.0,0
400,4,13,1,0,0,0,3,1,67.2,60,549.6,1,19.0,5.7,0,0.0,1.0,1.0,1,7.200000000000003,0
401,3,15,6,3,0,4,0,2,46.08,50,682.6,1,42.0,12.3,0,0.0,1.0,0.0,0,0.0,0
402,3,18,4,3,0,5,0,1,77.48,50,763.6,3,37.0,10.1,2,0.0,1.0,0.0,0,27.480000000000004,0
403,2,20,0,3,2,0,4,1,52.69,60,560.6,1,52.0,10.9,3,0.0,0.0,1.0,1,0.0,0
404,4,7,1,0,1,2,1,0,52.3,60,798.7,2,33.0,10.1,3,0.0,1.0,0.0,0,0.0,0
405,5,11,6,2,3,3,0,1,101.37,100,274.9,3,37.0,11.8,2,0.0,0.0,2.0,2,1.3700000000000045,0
406,0,13,6,4,0,4,3,3,72.7,50,531.4,2,37.0,10.5,4,0.0,1.0,0.0,1,22.700000000000003,0
407,5,22,5,1,1,5,1,2,104.99,50,181.6,2,50.0,10.1,3,0.0,1.0,4.0,2,54.989999999999995,1
408,4,12,3,2,1,0,0,1,23.24,80,803.3,1,25.0,9.0,4,0.0,1.0,1.0,0,0.0,0
409,5,8,1,1,0,0,4,1,120.18,60,501.2,4,37.0,7.9,0,1.0,0.0,2.0,2,60.18000000000001,0
410,5,19,6,1,0,3,4,3,52.02,50,819.7,1,31.0,9.7,3,0.0,1.0,1.0,0,2.020000000000003,0
411,2,12,3,4,0,2,1,2,56.86,50,467.5,1,32.0,4.1,4,0.0,1.0,2.0,1,6.859999999999999,0
412,5,21,5,2,1,2,2,3,49.01,30,794.4,1,41.0,11.3,5,0.0,1.0,1.0,0,19.009999999999998,1
413,2,8,5,3,0,4,4,1,122.09,100,315.9,2,54.0,12.0,5,1.0,1.0,6.0,2,22.090000000000003,0
414,4,10,0,3,3,1,2,3,70.7,50,580.8,2,43.0,10.9,3,0.0,1.0,3.0,1,20.700000000000003,0
415,3,12,1,1,0,0,3,1,98.07,50,242.6,2,51.0,0.1,1,0.0,1.0,2.0,2,48.06999999999999,0
416,5,18,2,2,3,4,3,3,85.15,50,214.3,5,26.0,4.9,3,1.0,1.0,4.0,2,35.150000000000006,0
417,5,8,4,2,3,2,0,4,33.92,60,741.1,1,33.0,15.4,5,0.0,0.0,1.0,0,0.0,0
418,2,13,5,3,0,4,0,0,71.73,30,454.4,4,33.0,6.0,0,0.0,1.0,0.0,1,41.730000000000004,0
419,1,7,2,3,3,1,0,1,93.17,30,352.6,1,39.0,13.0,4,0.0,1.0,0.0,1,63.17,0
420,4,14,0,3,0,3,4,0,61.55,80,507.2,4,16.0,8.2,3,1.0,1.0,1.0,1,0.0,0
421,6,12,0,4,0,2,3,4,45.41,80,961.9,1,39.0,10.1,1,0.0,1.0,0.0,0,0.0,0
422,2,6,5,0,0,3,1,4,114.93,50,501.2,2,57.0,19.5,0,0.0,0.0,3.0,2,64.93,0
423,6,13,0,4,2,3,0,4,67.52,80,470.6,2,39.0,13.4,2,0.0,1.0,1.0,1,0.0,0
424,1,3,0,1,0,2,0,4,108.46,50,206.8,5,24.0,10.1,3,1.0,1.0,4.0,2,58.459999999999994,1
425,4,8,1,3,0,0,4,1,83.3,50,486.3,2,51.0,0.0,0,0.0,1.0,1.0,1,33.3,0
426,1,20,1,3,0,0,0,1,110.83,80,229.1,6,52.0,10.1,2,0.0,1.0,3.0,2,30.83,0
427,6,17,6,1,1,0,0,1,66.58,120,586.2,5,29.0,17.6,1,0.0,1.0,2.0,1,0.0,0
428,5,16,3,1,0,2,0,3,67.05,60,433.8,4,23.0,10.5,3,0.0,1.0,1.0,1,7.049999999999997,0
429,0,10,3,4,3,2,0,0,66.84,60,600.7,3,44.0,7.8,5,0.0,0.0,0.0,1,6.840000000000003,0
430,6,0,0,0,0,1,2,1,62.11,100,511.4,3,37.0,6.9,0,0.0,1.0,0.0,1,0.0,1
431,5,9,5,4,2,1,1,2,115.91,80,50.0,4,37.0,9.2,1,0.0,0.0,4.0,2,35.91,0
432,2,13,3,1,3,0,0,1,74.87,60,393.2,1,43.0,10.1,1,0.0,0.0,0.0,1,14.870000000000005,0
433,0,18,0,0,0,4,3,1,69.73,50,458.3,2,16.0,14.7,3,0.0,1.0,0.0,1,19.730000000000004,0
434,0,6,6,4,0,0,1,1,56.88,80,482.1,2,37.0,15.4,4,0.0,1.0,0.0,1,0.0,0
435,0,18,1,1,0,2,3,1,70.7,30,671.5,1,29.0,24.6,4,0.0,1.0,0.0,0,40.7,0
436,1,7,5,4,0,5,3,4,102.31,100,501.2,3,31.0,0.3,3,1.0,0.0,1.0,2,2.3100000000000023,0
437,1,19,5,2,0,1,0,1,81.42,120,512.9,2,32.0,10.1,3,0.0,1.0,1.0,1,0.0,0
438,6,2,1,4,1,0,0,3,105.99,60,288.5,1,37.0,0.0,2,0.0,1.0,5.0,2,45.989999999999995,1
439,1,22,1,1,0,5,0,2,95.93,100,65.3,1,28.0,6.1,4,0.0,1.0,4.0,2,0.0,1
440,3,17,1,4,0,2,4,1,76.46,30,503.0,4,37.0,12.1,2,0.0,1.0,1.0,1,46.459999999999994,0
441,2,19,4,0,0,1,4,1,45.67,80,787.1,1,16.0,15.7,1,0.0,1.0,1.0,0,0.0,0
442,1,5,0,0,0,5,0,3,32.2,80,765.8,1,38.0,5.5,1,0.0,1.0,0.0,0,0.0,1
443,3,8,4,4,0,1,4,0,106.0,30,308.5,6,19.0,17.0,1,0.0,1.0,5.0,2,76.0,0
444,2,19,3,3,2,5,0,1,86.43,100,364.0,5,17.0,10.1,4,0.0,0.0,4.0,1,0.0,0
445,3,20,2,4,0,0,0,1,67.25,30,560.1,2,28.0,8.2,4,1.0,1.0,2.0,1,37.25,0
446,1,11,1,4,3,4,2,1,40.23,80,865.1,3,48.0,9.1,2,0.0,1.0,1.0,0,0.0,0
447,1,13,0,1,2,2,4,1,72.68,80,267.5,1,43.0,9.0,4,0.0,1.0,0.0,1,0.0,0
448,0,13,1,1,1,3,1,1,70.7,120,370.2,2,36.0,2.1,1,0.0,1.0,4.0,2,0.0,0
