accident_id,date,time,day_of_week,hour,state,road_type,junction_type,weather_condition,road_condition,light_condition,speed_kmh,speed_limit_kmh,visibility_m,num_vehicles,driver_age,driver_experience_yrs,vehicle_type,alcohol_involved,seatbelt_worn,num_casualties,redundant_record_id,system_flag,random_noise_code,useless_ratio,accident_severity
ACC03098,2023-06-05,12:00,Sunday,12,Illinois,Urban Road,T-Junction,Snowy,Wet,Night - Lit,33.19,50,788.1,1,,5.5,Van,0.0,1.0,2,3098,PROCESSED,732499,0.2979,Minor
ACC02196,2022-08-21,08:00,Friday,8,Ohio,Rural Road,Crossroads,Clear,Dry,Daylight,,50,451.7,3,29.0,0.0,Bus,1.0,1.0,0,2196,PROCESSED,390758,0.8813,Moderate
ACC01966,2022-10-13,19:00,Sunday,19,Illinois,Highway,Crossroads,Clear,Icy,Daylight,53.12,60,696.2,1,35.0,16.7,Motorcycle,0.0,1.0,0,1966,PROCESSED,748940,0.0409,Minor
ACC01647,2021-10-08,08:00,Tuesday,8,CA,Highway,Crossroads,Foggy,Wet,Night - Lit,72.38,30,438.6,2,46.0,22.3,Motorcycle,1.0,1.0,2,1647,PROCESSED,746095,0.2332,Moderate
ACC00271,2020-04-26,17:00,Tuesday,17,Washington,Urban Road,None,Windy,Wet,Night - Lit,94.49,60,255.0,2,45.0,,SUV,0.0,0.0,4,271,PROCESSED,100572,0.8971,Severe
ACC05823,2021-11-10,12:00,Wednesday,12,Florida,Rural Road,T-Junction,,Under Construction,Daylight,30.39,60,828.6,1,45.0,8.3,Truck,0.0,1.0,0,5823,PROCESSED,463689,0.3835,Minor
ACC00004,2020-05-20,10:00,Friday,10,Texas,Urban Road,None,Rainy,Icy,,68.59,120,410.4,1,43.0,7.6,Car,,0.0,0,4,PROCESSED,829065,0.2766,Moderate
ACC05921,2021-10-19,06:00,Saturday,6,CA,Urban Road,Roundabout,Clear,Dry,Night - Lit,55.47,30,840.5,1,39.0,4.8,Motorcycle,0.0,1.0,0,5921,PROCESSED,215974,0.5095,Minor
ACC04761,2022-04-07,15:00,Saturday,15,OH,Rural Road,Roundabout,Rainy,Icy,Night - Unlit,,50,216.5,3,41.0,6.5,SUV,0.0,0.0,0,4761,PROCESSED,233329,0.8915,Severe
ACC01950,2023-09-08,01:00,Tuesday,1,Tx,Rural Road,None,Clear,Wet,Night - Unlit,76.29,50,488.8,2,31.0,16.6,Car,0.0,1.0,3,1950,PROCESSED,231494,0.1206,Moderate
ACC01278,2022-12-24,15:00,Friday,15,CA.,Rural Road,Crossroads,Clear,Dry,Night - Lit,66.8,80,476.4,2,33.0,8.3,Truck,0.0,1.0,1,1278,PROCESSED,701873,0.2789,Moderate
ACC04725,2021-07-18,10:00,Tuesday,10,Washington,One-way,Crossroads,Rainy,Wet,Night - Unlit,99.94,60,217.5,4,48.0,18.3,Car,0.0,0.0,6,4725,PROCESSED,750222,0.3375,Severe
ACC07840,2021-04-22,11:00,Thursday,11,Texas,Urban Road,Crossroads,,Dry,Daylight,76.31,100,408.8,1,53.0,18.8,Truck,1.0,1.0,0,7840,PROCESSED,472674,0.8134,Moderate
ACC07651,2023-10-26,03:00,Monday,3,TX,Rural Road,Crossroads,Clear,Icy,Daylight,,80,971.2,2,44.0,5.3,Bus,0.0,1.0,0,7651,PROCESSED,638702,0.5804,Minor
ACC04554,2022-02-22,18:00,Monday,18,OH,Rural Road,Roundabout,Sunny,Icy,Dusk,32.44,80,835.8,3,28.0,9.3,Van,0.0,1.0,0,4554,PROCESSED,605069,0.6006,Minor
ACC06312,2023-11-30,19:00,Thursday,19,New York,Rural Road,T-Junction,Foggy,Wet,Daylight,,50,719.4,1,51.0,17.0,Car,0.0,1.0,0,6312,PROCESSED,249811,0.4012,Minor
ACC00273,2022-05-07,13:00,Saturday,13,Washington,Rural Road,Roundabout,Clear,Dry,,,80,264.8,7,44.0,4.0,Car,0.0,0.0,2,273,PROCESSED,734723,0.479,Severe
ACC01417,2020-05-17,23:00,Wednesday,23,WA,Urban Road,None,Clear,Dry,Daylight,54.21,50,,2,46.0,16.7,,0.0,1.0,3,1417,PROCESSED,819845,0.4743,Moderate
ACC04242,2020-07-22,02:00,Thursday,2,N.Y.,Highway,Roundabout,,Wet,,62.59,100,795.6,2,32.0,19.9,,0.0,1.0,0,4242,PROCESSED,628686,0.2596,Minor
ACC03666,2023-10-30,18:00,Monday,18,Washington,One-way,T-Junction,foggy,Wet,,35.01,80,744.8,1,41.0,10.6,Van,0.0,1.0,0,3666,PROCESSED,523437,0.275,Minor
ACC05284,2020-07-29,06:00,Saturday,6,Ill.,Expressway,Slip Road,Sunny,Dry,Night - Lit,42.87,30,552.7,3,34.0,4.1,SUV,0.0,,0,5284,PROCESSED,668936,0.2718,Moderate
ACC01428,2021-05-04,06:00,Saturday,6,N.Y.,Rural Road,T-Junction,Snowy,Under Construction,Night - Unlit,34.33,120,,1,50.0,,Bus,0.0,1.0,0,1428,PROCESSED,947967,0.7502,Minor
ACC07580,2023-06-25,16:00,Tuesday,16,Tx,Rural Road,Roundabout,Foggy,Dry,Night - Lit,60.35,80,632.7,3,45.0,9.1,Truck,0.0,1.0,1,7580,PROCESSED,442977,0.5901,Moderate
ACC01666,2020-11-29,06:00,Friday,6,California,Urban Road,T-Junction,Clear,Dry,Daylight,68.27,80,511.5,4,43.0,15.2,SUV,0.0,1.0,1,1666,PROCESSED,548063,0.5511,Moderate
ACC03462,2020-07-18,21:00,Wednesday,21,ny,Rural Road,Slip Road,Rainy,Potholed,Night - Unlit,52.33,100,513.3,3,45.0,3.9,Van,0.0,1.0,0,3462,PROCESSED,367092,0.6239,Moderate
ACC04082,2022-07-28,10:00,Monday,10,FL,Urban Road,None,Misty,Wet,Night - Lit,,30,,1,42.0,8.3,Truck,0.0,,0,4082,PROCESSED,261148,0.0403,Moderate
ACC06033,2020-04-14,21:00,Thursday,21,Ill.,Rural Road,Roundabout,Clear,Under Construction,Daylight,87.04,100,538.5,2,,14.9,Bus,1.0,1.0,0,6033,PROCESSED,276929,0.6492,Moderate
ACC06242,2020-09-12,18:00,Thursday,18,IL,Urban Road,Crossroads,Clear,Icy,Daylight,42.1,60,787.4,1,,,Truck,0.0,1.0,0,6242,PROCESSED,937815,0.0483,Minor
ACC07868,2023-08-22,10:00,Saturday,10,Texas,Urban Road,Crossroads,Windy,Icy,Daylight,60.73,80,505.7,3,32.0,12.3,SUV,1.0,1.0,0,7868,PROCESSED,183386,0.9096,Moderate
ACC02283,2020-06-23,19:00,Monday,19,Illinois,Expressway,None,Rainy,Wet,Dusk,63.06,50,880.3,1,35.0,3.4,Car,0.0,1.0,1,2283,PROCESSED,779582,0.2349,Minor
ACC07629,2022-05-13,08:00,Sunday,8,CA,Highway,Roundabout,Foggy,Icy,Daylight,108.39,50,160.6,3,53.0,9.8,Motorcycle,0.0,1.0,5,7629,PROCESSED,816882,0.2733,Severe
ACC03386,2023-12-17,01:00,Friday,1,IL,Highway,None,Clear,,Daylight,93.46,50,316.0,4,44.0,4.9,,0.0,1.0,5,3386,PROCESSED,818254,0.1495,Severe
ACC04771,2022-06-19,12:00,Thursday,12,Ohio,Rural Road,T-Junction,Clear,Dry,Night - Unlit,106.4,120,180.6,8,49.0,1.0,Motorcycle,0.0,1.0,4,4771,PROCESSED,890962,0.8591,Severe
ACC02838,2021-01-06,06:00,Friday,6,Ill.,Highway,Roundabout,Foggy,Under Construction,Night - Lit,76.6,60,569.8,3,64.0,5.9,Bus,0.0,1.0,1,2838,PROCESSED,123287,0.4833,Moderate
ACC04031,2022-06-17,11:00,Friday,11,Washington,One-way,Crossroads,Clear,Wet,Night - Unlit,117.95,60,290.3,1,37.0,6.0,SUV,1.0,0.0,1,4031,PROCESSED,238145,0.3121,Severe
ACC06117,2023-07-10,23:00,Sunday,23,Washington,Highway,Crossroads,Clear,Dry,Dusk,,50,699.7,2,29.0,,Car,0.0,1.0,0,6117,PROCESSED,867091,0.8219,Minor
ACC00331,2020-03-31,21:00,Sunday,21,Ill.,Expressway,Roundabout,Stormy,Wet,Daylight,,60,428.1,4,56.0,7.9,Van,0.0,1.0,1,331,PROCESSED,968531,0.5202,Moderate
ACC01355,2021-03-11,14:00,Wednesday,14,NY,Highway,None,Rainy,Wet,Night - Lit,80.73,80,464.3,4,43.0,5.4,Motorcycle,0.0,1.0,3,1355,PROCESSED,775191,0.9401,Moderate
ACC05966,2021-04-04,04:00,Sunday,4,TX,One-way,Roundabout,High Wind,Dry,Daylight,65.61,50,477.7,1,44.0,2.3,Car,0.0,0.0,2,5966,PROCESSED,767031,0.7711,Moderate
ACC03187,2021-07-29,12:00,Friday,12,Washington,Rural Road,Crossroads,Rainy,Icy,,,80,518.5,1,39.0,24.1,Truck,0.0,,1,3187,PROCESSED,447420,0.4872,Moderate
ACC04703,2021-04-30,18:00,Thursday,18,N.Y.,Urban Road,Roundabout,Rainy,Wet,Dawn,110.46,100,,1,41.0,21.0,Motorcycle,0.0,0.0,4,4703,PROCESSED,986027,0.4611,Severe
ACC02456,2023-09-20,01:00,Sunday,1,WA,Urban Road,Roundabout,Stormy,Dry,Daylight,27.34,120,819.3,2,34.0,4.4,Car,0.0,1.0,0,2456,PROCESSED,457471,0.3286,Minor
ACC04522,2023-10-06,09:00,Wednesday,9,Ill.,Expressway,None,Snow,Dry,Dawn,110.13,30,275.9,6,,14.2,Bus,1.0,1.0,2,4522,PROCESSED,174565,0.2308,Severe
ACC05526,2021-10-18,18:00,Friday,18,Florida,Urban Road,None,Rainy,Dry,Daylight,40.49,80,710.5,3,19.0,16.7,Car,0.0,1.0,0,5526,PROCESSED,603609,0.3967,Minor
ACC07952,2023-12-05,09:00,Monday,9,WA,Expressway,Roundabout,Clear,Under Construction,Night - Lit,69.1,50,467.0,1,23.0,5.4,SUV,0.0,1.0,1,7952,PROCESSED,143482,0.6792,Moderate
ACC05072,2022-02-18,18:00,Monday,18,Tx,Rural Road,Crossroads,Snow Fall,Icy,,63.81,50,399.8,3,51.0,0.0,Motorcycle,0.0,1.0,0,5072,PROCESSED,870835,0.4641,Moderate
ACC06627,2023-04-25,04:00,Sunday,4,FL,One-way,Crossroads,clear,Dry,Daylight,56.62,100,550.5,1,,23.0,Bus,,0.0,2,6627,PROCESSED,114583,0.1337,Moderate
ACC01494,2022-12-23,13:00,Monday,13,Illinois,Highway,Crossroads,rainy,Wet,Night - Lit,50.37,60,802.0,1,50.0,16.2,,0.0,,0,1494,PROCESSED,636962,0.6372,Minor
ACC02183,2021-06-06,17:00,Thursday,17,CA,Urban Road,T-Junction,CLEAR,Icy,Dawn,39.09,80,,1,37.0,18.8,Bus,0.0,1.0,0,2183,PROCESSED,169124,0.7046,Minor
ACC01063,2021-07-05,06:00,Saturday,6,New York,Highway,None,Rainy,Wet,Night - Lit,61.87,80,506.4,6,39.0,1.0,Van,0.0,1.0,1,1063,PROCESSED,953058,0.7046,Moderate
ACC04296,2021-11-23,07:00,Thursday,7,WA,Highway,T-Junction,,,Dusk,73.36,80,267.6,2,27.0,10.3,Truck,0.0,1.0,1,4296,PROCESSED,453220,0.7998,Moderate
ACC07701,2021-02-04,17:00,Sunday,17,OH,Urban Road,Slip Road,Foggy,Dry,Daylight,80.26,50,,2,54.0,1.7,,,1.0,0,7701,PROCESSED,973725,0.4372,Moderate
ACC04972,2023-03-14,08:00,Friday,8,Florida,Urban Road,T-Junction,Stormy,Wet,Daylight,35.41,80,955.3,3,43.0,14.4,Truck,0.0,1.0,0,4972,PROCESSED,150929,0.5186,Minor
ACC01701,2021-08-23,08:00,Saturday,8,Texas,Expressway,None,Wet Weather,Wet,Daylight,71.96,100,500.7,6,32.0,9.6,,0.0,1.0,2,1701,PROCESSED,144514,0.1741,Moderate
ACC02947,2021-09-23,10:00,Friday,10,Illinois,Urban Road,T-Junction,Snowy,Dry,Daylight,85.71,100,324.7,2,51.0,19.1,,0.0,1.0,0,2947,PROCESSED,130223,0.6918,Moderate
ACC03121,2022-09-06,15:00,Sunday,15,fl,Highway,Roundabout,CLEAR,Wet,,,80,338.8,1,22.0,1.7,Van,1.0,0.0,5,3121,PROCESSED,142700,0.3404,Severe
ACC02943,2021-06-30,00:00,Friday,0,Ohio,Highway,None,Clear,Icy,Daylight,118.52,80,,2,54.0,4.8,SUV,0.0,1.0,3,2943,PROCESSED,494362,0.7135,Severe
ACC02005,2020-10-21,01:00,Thursday,1,CA.,One-way,Slip Road,Snowy,Dry,Dusk,63.0,50,860.6,1,42.0,,Car,0.0,1.0,0,2005,PROCESSED,706172,0.1754,Minor
ACC07991,2023-05-05,08:00,Friday,8,Florida,Urban Road,T-Junction,Clear,Dry,Daylight,57.23,80,523.3,1,16.0,,Truck,,1.0,2,7991,PROCESSED,298657,0.556,Moderate
ACC05106,2022-06-03,22:00,Wednesday,22,Illinois,Urban Road,Crossroads,Foggy,Wet,Night - Lit,95.81,50,249.1,2,,8.8,Motorcycle,1.0,,5,5106,PROCESSED,763622,0.0716,Severe
ACC02466,2023-11-30,07:00,Wednesday,7,OH,Expressway,None,Stormy,Dry,Dawn,45.61,50,742.4,1,33.0,5.7,Bus,,1.0,1,2466,PROCESSED,369352,0.9804,Minor
ACC04369,2022-11-21,12:00,Friday,12,Ohio,Expressway,T-Junction,Fair,,Dawn,124.72,50,221.0,4,30.0,10.5,Van,0.0,1.0,3,4369,PROCESSED,570245,0.9305,Severe
ACC05142,2020-12-20,11:00,Friday,11,Ohio,Expressway,Crossroads,Rainy,Under Construction,Night - Unlit,53.48,100,649.8,3,37.0,13.3,Truck,0.0,1.0,1,5142,PROCESSED,189370,0.0368,Minor
ACC07696,2023-04-08,03:00,Sunday,3,Washington,One-way,Crossroads,Rainy,Wet,,33.07,50,723.4,1,16.0,6.5,,0.0,1.0,0,7696,PROCESSED,408786,0.8851,Minor
ACC01488,2023-03-30,23:00,Saturday,23,TX,Expressway,T-Junction,Foggy,Dry,Night - Lit,57.29,80,924.0,1,66.0,9.8,SUV,0.0,1.0,1,1488,PROCESSED,499752,0.1421,Minor
ACC00289,2021-01-25,18:00,Saturday,18,NY,Rural Road,Crossroads,Snowy,Dry,Daylight,108.74,50,223.2,5,40.0,6.9,Motorcycle,0.0,1.0,4,289,PROCESSED,670241,0.3752,Severe
ACC01885,2023-08-06,20:00,Friday,20,N.Y.,Urban Road,Roundabout,Windy,Dry,Night - Lit,55.27,50,598.3,1,34.0,19.2,Truck,,0.0,3,1885,PROCESSED,685091,0.0686,Moderate
ACC04979,2022-04-01,12:00,Saturday,12,CA,Highway,Slip Road,Clear,Dry,Dawn,117.33,80,127.8,3,41.0,4.4,SUV,1.0,0.0,2,4979,PROCESSED,411705,0.3891,Severe
ACC05146,2020-12-29,21:00,Thursday,21,CA,Highway,None,,Dry,Night - Lit,131.51,50,277.2,1,43.0,23.8,Van,0.0,1.0,6,5146,PROCESSED,235297,0.1267,Severe
ACC01758,2022-11-17,15:00,Wednesday,15,OH,Urban Road,None,Foggy,,Night - Lit,71.88,30,567.0,1,30.0,9.4,,,1.0,3,1758,PROCESSED,628001,0.8036,Moderate
ACC03663,2022-02-15,20:00,Thursday,20,Tx,Rural Road,None,Foggy,Wet,,43.7,60,963.2,1,28.0,24.6,SUV,0.0,1.0,0,3663,PROCESSED,269830,0.9393,Minor
ACC00859,2021-03-02,11:00,Sunday,11,fl,Urban Road,T-Junction,Clear,Dry,Dusk,34.96,80,,1,37.0,8.1,Bus,0.0,1.0,0,859,PROCESSED,625020,0.4066,Minor
ACC04173,2021-03-27,14:00,Tuesday,14,Texas,Rural Road,Crossroads,Rainy,Dry,Night - Lit,94.67,60,238.3,4,,13.7,Motorcycle,0.0,1.0,4,4173,PROCESSED,462770,0.5063,Severe
ACC06440,2021-07-16,15:00,Friday,15,California,Rural Road,None,Clear,Icy,Night - Unlit,57.21,60,936.5,1,37.0,4.4,Bus,0.0,1.0,0,6440,PROCESSED,176309,0.1319,Minor
ACC00494,2023-01-20,16:00,Sunday,16,Ill.,Expressway,Roundabout,Foggy,Wet,Daylight,,100,,2,31.0,3.0,Truck,0.0,1.0,5,494,PROCESSED,793050,0.2627,Severe
ACC01500,2020-12-19,18:00,Saturday,18,CA,Urban Road,None,Clear,,Daylight,99.84,60,338.6,3,40.0,5.8,Car,0.0,0.0,4,1500,PROCESSED,196152,0.9426,Severe
ACC06206,2021-03-24,18:00,Saturday,18,New York,Urban Road,Roundabout,Sunny,Dry,Daylight,60.02,60,389.0,2,28.0,14.2,Bus,0.0,1.0,1,6206,PROCESSED,184934,0.2225,Moderate
ACC04372,2020-10-15,16:00,Thursday,16,CA.,Expressway,T-Junction,,Wet,Daylight,30.81,30,797.0,2,30.0,18.8,Bus,1.0,1.0,0,4372,PROCESSED,325634,0.4954,Minor
ACC00162,2022-04-11,17:00,Thursday,17,Texas,One-way,Slip Road,Foggy,Wet,Dawn,43.4,80,783.5,2,52.0,4.8,Truck,0.0,1.0,0,162,PROCESSED,100338,0.953,Minor
ACC05235,2023-11-10,11:00,Sunday,11,New York,Urban Road,Crossroads,Rainy,Dry,Night - Unlit,88.05,50,459.8,2,18.0,6.5,Motorcycle,0.0,1.0,1,5235,PROCESSED,923686,0.3166,Moderate
ACC01501,2022-07-24,04:00,Saturday,4,Tx,Expressway,Slip Road,Snowy,,Dusk,51.27,50,797.3,1,22.0,13.1,Motorcycle,0.0,,0,1501,PROCESSED,931784,0.8939,Minor
ACC06765,2022-05-07,08:00,Saturday,8,FL,Urban Road,None,Foggy,Wet,Night - Lit,,100,281.4,2,,12.3,Truck,0.0,0.0,11,6765,PROCESSED,471956,0.9466,Severe
ACC04165,2022-10-12,09:00,Monday,9,CA,Urban Road,None,Wet Weather,Wet,Dawn,98.81,60,271.7,3,49.0,12.7,Car,,1.0,6,4165,PROCESSED,928292,0.9111,Severe
ACC03286,2020-02-11,20:00,Saturday,20,Florida,One-way,Crossroads,Clear,Dry,Night - Lit,105.03,120,111.8,4,22.0,19.7,Bus,0.0,0.0,2,3286,PROCESSED,159603,0.3943,Severe
ACC01430,2021-09-30,12:00,Friday,12,Illinois,One-way,T-Junction,Rainy,Wet,Night - Lit,69.69,100,,2,38.0,15.6,,0.0,1.0,0,1430,PROCESSED,510476,0.305,Minor
ACC06825,2020-10-18,12:00,Sunday,12,Illinois,Rural Road,Crossroads,Rainy,Under Construction,Night - Unlit,110.05,50,235.6,2,37.0,13.8,SUV,,1.0,3,6825,PROCESSED,304997,0.9103,Severe
ACC05176,2022-04-03,07:00,Wednesday,7,fl,Expressway,None,Rainy,Dry,Night - Lit,95.71,80,465.8,4,63.0,17.6,Bus,,1.0,0,5176,PROCESSED,299773,0.0558,Moderate
ACC05403,2022-04-05,03:00,Saturday,3,IL,Urban Road,Slip Road,Clear,Dry,Dusk,108.22,80,,4,,13.9,SUV,0.0,1.0,3,5403,PROCESSED,497507,0.1339,Severe
ACC04500,2021-04-06,01:00,Thursday,1,Tx,Expressway,Crossroads,Clear,Wet,Dusk,82.14,80,300.8,3,34.0,14.3,Van,1.0,0.0,2,4500,PROCESSED,539898,0.3803,Severe
ACC00928,2021-11-03,23:00,Wednesday,23,Tx,Rural Road,None,Snowy,Dry,Night - Unlit,118.8,30,262.9,6,38.0,21.5,,0.0,1.0,2,928,PROCESSED,561625,0.2082,Severe
ACC02093,2020-10-29,12:00,Saturday,12,TX,Highway,Crossroads,Snowy,Wet,Daylight,72.48,80,,1,40.0,19.3,Bus,0.0,1.0,1,2093,PROCESSED,642843,0.7979,Moderate
ACC07270,2020-02-04,10:00,Tuesday,10,Tx,Rural Road,T-Junction,Clear,,Dawn,72.18,80,427.1,1,,,Truck,0.0,1.0,2,7270,PROCESSED,655440,0.1506,Moderate
ACC04535,2020-09-14,09:00,Sunday,9,ny,Expressway,None,Clear,Potholed,Dawn,73.35,30,557.5,3,24.0,14.7,Bus,0.0,,2,4535,PROCESSED,964360,0.8451,Moderate
ACC07469,2020-05-24,16:00,Thursday,16,Tx,Rural Road,None,Foggy,Dry,Night - Lit,73.55,30,491.2,4,49.0,26.0,Bus,1.0,0.0,0,7469,PROCESSED,319842,0.2187,Moderate
ACC05371,2021-07-29,17:00,Wednesday,17,Tx,One-way,Crossroads,Clear,Wet,Daylight,,80,381.9,3,31.0,9.5,Motorcycle,0.0,0.0,3,5371,PROCESSED,504533,0.3433,Severe
ACC05023,2021-02-04,22:00,Sunday,22,NY,Highway,T-Junction,Clear,Dry,Daylight,42.1,60,737.5,4,52.0,3.8,Truck,0.0,1.0,1,5023,PROCESSED,220239,0.2818,Minor
ACC04965,2021-02-22,14:00,Monday,14,NY,Highway,None,Snowy,Icy,Dusk,34.7,100,707.1,1,48.0,2.1,Car,0.0,1.0,0,4965,PROCESSED,840470,0.7985,Minor
ACC01009,2020-12-28,22:00,Monday,22,Texas,Rural Road,None,Windy,Under Construction,,89.12,50,396.0,3,27.0,,Car,0.0,1.0,2,1009,PROCESSED,300921,0.5435,Moderate
ACC05714,2022-08-28,16:00,Sunday,16,New York,Highway,Crossroads,,Wet,Night - Lit,38.35,80,629.9,1,35.0,17.5,Truck,1.0,1.0,0,5714,PROCESSED,854612,0.1435,Minor
ACC07995,2021-08-10,13:00,Monday,13,OH,Expressway,Crossroads,Clear,Icy,Daylight,110.74,80,251.4,5,43.0,,,0.0,0.0,3,7995,PROCESSED,776901,0.9733,Severe
ACC05723,2022-07-13,21:00,Monday,21,Illinois,Expressway,None,Rainy,,Dawn,97.4,60,310.2,2,55.0,11.5,Van,1.0,,4,5723,PROCESSED,629724,0.7819,Severe
ACC07956,2022-04-15,02:00,Friday,2,ny,Urban Road,None,Rainy,Potholed,Daylight,,60,,1,17.0,13.0,SUV,0.0,1.0,0,7956,PROCESSED,213608,0.2902,Minor
ACC03440,2021-10-29,09:00,Saturday,9,NY,Highway,T-Junction,,Dry,Night - Lit,14.94,100,810.0,1,35.0,22.5,,0.0,,0,3440,PROCESSED,878140,0.5742,Minor
ACC02269,2021-11-24,21:00,Wednesday,21,CA.,Urban Road,None,Snowy,Wet,Night - Lit,47.66,100,739.4,1,,13.3,SUV,1.0,1.0,2,2269,PROCESSED,468105,0.7155,Minor
ACC01626,2021-03-16,07:00,Friday,7,OH,Rural Road,Crossroads,Rainy,Dry,Daylight,92.08,50,262.7,3,30.0,18.1,Bus,0.0,1.0,1,1626,PROCESSED,541211,0.043,Severe
ACC03764,2022-03-02,15:00,Sunday,15,ny,Expressway,T-Junction,Rainy,,Daylight,,120,497.4,1,44.0,17.4,Van,0.0,1.0,0,3764,PROCESSED,222425,0.1827,Moderate
ACC02135,2022-04-13,10:00,Saturday,10,New York,Urban Road,T-Junction,Foggy,Dry,Night - Unlit,99.44,120,178.8,5,26.0,21.4,SUV,,0.0,7,2135,PROCESSED,742429,0.2038,Severe
ACC05499,2020-03-22,14:00,Wednesday,14,Tx,Highway,Slip Road,Rainy,Under Construction,Dawn,42.92,30,774.8,1,44.0,8.6,Bus,,1.0,0,5499,PROCESSED,382716,0.6334,Minor
ACC00857,2022-08-02,22:00,Tuesday,22,fl,Rural Road,Slip Road,Snowy,Wet,Dawn,24.26,120,758.9,1,45.0,14.3,Motorcycle,0.0,1.0,0,857,PROCESSED,188112,0.5055,Minor
ACC07454,2023-10-14,13:00,Wednesday,13,Tx,Highway,Crossroads,Rainy,Potholed,Night - Lit,,80,423.0,2,44.0,15.9,Truck,0.0,,5,7454,PROCESSED,282894,0.8812,Severe
ACC02421,2021-12-27,08:00,Friday,8,OH,Highway,Roundabout,Foggy,Wet,Daylight,71.8,50,476.9,2,36.0,22.0,Van,1.0,1.0,2,2421,PROCESSED,441179,0.4627,Moderate
ACC03163,2020-03-23,08:00,Wednesday,8,California,Expressway,Crossroads,Snowy,Under Construction,Daylight,,80,573.3,2,52.0,12.3,Truck,0.0,1.0,0,3163,PROCESSED,695287,0.9526,Moderate
ACC01868,2021-11-25,00:00,Tuesday,0,New York,Urban Road,Roundabout,Clear,Dry,Daylight,,50,790.7,3,33.0,14.1,Bus,0.0,1.0,0,1868,PROCESSED,493448,0.9627,Minor
ACC01602,2021-04-19,14:00,Saturday,14,ny,Urban Road,T-Junction,Stormy,,Daylight,,80,,1,32.0,0.0,Car,0.0,1.0,0,1602,PROCESSED,671522,0.4979,Moderate
ACC06529,2020-09-24,17:00,Thursday,17,N.Y.,Highway,Roundabout,Rainy,Wet,Dusk,80.65,30,499.2,3,34.0,2.4,Motorcycle,0.0,1.0,1,6529,PROCESSED,730056,0.1376,Moderate
ACC06852,2023-06-29,08:00,Wednesday,8,fl,Urban Road,Crossroads,Rainy,Icy,Dawn,86.64,120,209.3,4,23.0,10.0,Motorcycle,0.0,0.0,4,6852,PROCESSED,900412,0.0004,Severe
ACC03027,2021-05-31,22:00,Thursday,22,N.Y.,One-way,Roundabout,,Dry,Night - Lit,56.44,30,802.1,2,33.0,0.8,,,1.0,0,3027,PROCESSED,521286,0.4544,Minor
ACC00946,2022-05-06,19:00,Friday,19,New York,Urban Road,Slip Road,Clear,Wet,Night - Unlit,48.9,50,830.8,1,60.0,6.3,Van,0.0,1.0,0,946,PROCESSED,517544,0.9443,Minor
ACC05138,2020-10-24,10:00,Thursday,10,Florida,Highway,Slip Road,Sunny,Under Construction,Dawn,98.08,60,340.7,2,41.0,17.3,Motorcycle,0.0,0.0,4,5138,PROCESSED,699585,0.1278,Severe
ACC03690,2023-05-20,16:00,Sunday,16,Illinois,Highway,None,Foggy,,Night - Lit,,80,829.3,2,25.0,,,0.0,1.0,0,3690,PROCESSED,938508,0.8253,Minor
ACC06714,2023-03-06,17:00,Thursday,17,California,Expressway,T-Junction,Clear,Wet,Night - Unlit,90.07,120,,6,26.0,12.5,Bus,0.0,1.0,2,6714,PROCESSED,579403,0.9889,Severe
ACC06999,2020-03-30,23:00,Monday,23,Washington,Rural Road,None,Snowy,Dry,Dusk,108.62,30,225.0,6,19.0,14.6,Car,1.0,0.0,4,6999,PROCESSED,801804,0.6533,Severe
ACC07686,2023-02-14,15:00,Sunday,15,Washington,Expressway,None,Stormy,Wet,Daylight,,50,131.8,4,17.0,,Van,1.0,0.0,6,7686,PROCESSED,870632,0.8728,Severe
ACC03463,2022-03-16,11:00,Friday,11,OH,Highway,Slip Road,Rainy,Dry,Daylight,61.25,100,,2,42.0,20.0,Bus,0.0,1.0,0,3463,PROCESSED,640643,0.4227,Minor
ACC05840,2023-12-17,15:00,Friday,15,California,Urban Road,Crossroads,Rainy,Icy,Night - Lit,89.73,100,570.6,4,,8.6,Motorcycle,0.0,1.0,2,5840,PROCESSED,721071,0.5497,Moderate
ACC07501,2023-09-20,21:00,Tuesday,21,TX,Rural Road,Crossroads,Rainy,,,110.28,80,129.5,5,45.0,14.1,SUV,0.0,0.0,4,7501,PROCESSED,792253,0.3869,Severe
ACC05482,2020-12-23,09:00,Wednesday,9,New York,Urban Road,None,Windy,Wet,Night - Lit,114.8,30,142.4,3,50.0,5.0,Bus,0.0,1.0,5,5482,PROCESSED,259093,0.3303,Severe
ACC06359,2023-12-03,20:00,Wednesday,20,N.Y.,Highway,Crossroads,Clear,Dry,Daylight,68.24,60,474.9,1,56.0,2.7,SUV,,0.0,2,6359,PROCESSED,326255,0.7811,Moderate
ACC04560,2023-12-13,18:00,Wednesday,18,New York,Rural Road,None,Rainy,Dry,,,50,622.1,4,64.0,9.7,Motorcycle,0.0,,2,4560,PROCESSED,560676,0.3294,Moderate
ACC07897,2020-07-03,07:00,Saturday,7,NY,Expressway,None,Clear,Wet,Daylight,55.48,60,836.7,1,,0.0,Truck,0.0,1.0,0,7897,PROCESSED,290138,0.4013,Minor
